path,object_path,reason
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_190416351731.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-11_030356764245.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-11_030356764245.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-21_110356191497.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-21_110356191497.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-11_110352041413.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-11_110352041413.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amzn_news_2026-06-09_190415168302.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amzn_news_2026-06-09_190415168302.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_googl_news_2026-06-09_190403263077.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_googl_news_2026-06-09_190403263077.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_111015938432.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_111015938432.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-23_070355861945.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-23_070355861945.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-07_110354236893.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-07_110354236893.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-05_110353780857.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-05_110353780857.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-29_070417142269.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-29_070417142269.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_050344152417.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_050344152417.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-09_030354772276.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-09_030354772276.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_071746945083.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_071746945083.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-06_110353139867.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-06_110353139867.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_190414540956.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_190414540956.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-11_230356489863.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-11_230356489863.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-11_110356236326.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-11_110356236326.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_091211948171.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_091211948171.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_tsm_news_2026-06-04_190513722944.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_tsm_news_2026-06-04_190513722944.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-19_110357566689.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-19_110357566689.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_adbe_news_2026-05-27_110617493378.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_adbe_news_2026-05-27_110617493378.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_meta_news_2026-06-04_190426083911.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_meta_news_2026-06-04_190426083911.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crm_news_2026-05-27_110629405295.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crm_news_2026-05-27_110629405295.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_150415730198.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_150415730198.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_tsm_news_2026-06-08_190346966483.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_tsm_news_2026-06-08_190346966483.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_intc_news_2026-06-04_190537547238.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_intc_news_2026-06-04_190537547238.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-14_070353670553.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-14_070353670553.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-05-27_110553688395.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-05-27_110553688395.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-23_190356055333.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-23_190356055333.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-06-28_230356024030.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-06-28_230356024030.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_071237877661.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_071237877661.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_pltr_news_2026-05-29_190546841930.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_pltr_news_2026-05-29_190546841930.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_030412139069.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_030412139069.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mu_news_2026-06-04_190549452762.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mu_news_2026-06-04_190549452762.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-05-26_030407374174.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-05-26_030407374174.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-20_230353299680.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-20_230353299680.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-27_070416527120.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-27_070416527120.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-06-08_190634865528.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-06-08_190634865528.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_150415694692.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_150415694692.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-19_230353588885.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-19_230353588885.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amd_news_2026-05-27_150407679800.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amd_news_2026-05-27_150407679800.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-09_190353817056.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-09_190353817056.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mu_news_2026-05-27_190355137369.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mu_news_2026-05-27_190355137369.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crdo_news_2026-06-22_150410467812.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crdo_news_2026-06-22_150410467812.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-19_190353029671.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-19_190353029671.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-05-26_070354032572.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-05-26_070354032572.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-20_070354196186.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-20_070354196186.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_190416145160.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_190416145160.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-05_070353889822.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-05_070353889822.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_171954474636.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_171954474636.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-27_030412196602.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-27_030412196602.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-05-26_000640156764.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-05-26_000640156764.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-23_030353784694.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-23_030353784694.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-22_230353505916.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-22_230353505916.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_030412659884.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_030412659884.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-07-20_230413426806.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-07-20_230413426806.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_090344713269.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_090344713269.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_050343625789.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_050343625789.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crdo_news_2026-07-05_150410724292.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crdo_news_2026-07-05_150410724292.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-05_030353136886.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-05_030353136886.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-21_070352779587.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-21_070352779587.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-05-29_190534937037.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-05-29_190534937037.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_lrcx_news_2026-05-27_150512119954.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_lrcx_news_2026-05-27_150512119954.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_030623001624.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_030623001624.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_orcl_news_2026-05-27_110641324177.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_orcl_news_2026-05-27_110641324177.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_googl_news_2026-06-08_190333287857.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_googl_news_2026-06-08_190333287857.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crdo_news_2026-07-28_070414078028.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crdo_news_2026-07-28_070414078028.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_now_news_2026-06-08_190622962340.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_now_news_2026-06-08_190622962340.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-04-21_074218205067.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-04-21_074218205067.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_070413227903.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_070413227903.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_lrcx_news_2026-06-08_190458404646.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_lrcx_news_2026-06-08_190458404646.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_panw_news_2026-06-10_150743320870.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_panw_news_2026-06-10_150743320870.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_030547989910.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_030547989910.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-19_030353091295.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-19_030353091295.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_nvda_news_2026-06-04_190338424951.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_nvda_news_2026-06-04_190338424951.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-27_070356672572.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-27_070356672572.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-28_150357092442.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-28_150357092442.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_230411611716.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_230411611716.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_adbe_news_2026-06-04_190724702130.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_adbe_news_2026-06-04_190724702130.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-28_030354168605.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-28_030354168605.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-06-28_190400349934.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-06-28_190400349934.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_150417936920.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_150417936920.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_191605800132.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_191605800132.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-27_230414466307.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-27_230414466307.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_010344810666.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_010344810666.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mu_news_2026-05-27_110442212071.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mu_news_2026-05-27_110442212071.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_190412926084.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_190412926084.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-23_110413615463.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-23_110413615463.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_path_news_2026-06-30_030355013861.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_path_news_2026-06-30_030355013861.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-10_150649847039.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-10_150649847039.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-27_110355068419.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-27_110355068419.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-14_110353043168.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-14_110353043168.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_qcom_news_2026-06-04_190648985357.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_qcom_news_2026-06-04_190648985357.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_070412444615.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_070412444615.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-27_150356772919.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-27_150356772919.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crm_news_2026-06-08_190559156018.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crm_news_2026-06-08_190559156018.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_tsm_news_2026-06-11_190424166301.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_tsm_news_2026-06-11_190424166301.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_230411748433.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_230411748433.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-22_070408330906.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-22_070408330906.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amd_news_2026-06-10_150418962999.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amd_news_2026-06-10_150418962999.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_now_news_2026-05-27_110653236006.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_now_news_2026-05-27_110653236006.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_hpq_news_2026-06-22_030406168633.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_hpq_news_2026-06-22_030406168633.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-14_030352685839.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-14_030352685839.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_intc_news_2026-05-29_190442244804.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_intc_news_2026-05-29_190442244804.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-22_110408191724.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-22_110408191724.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_asml_news_2026-05-29_190439954058.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_asml_news_2026-05-29_190439954058.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_tsm_news_2026-05-27_150409966964.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_tsm_news_2026-05-27_150409966964.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_nvda_news_2026-06-09_190339428778.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_nvda_news_2026-06-09_190339428778.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-06_150353932741.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-06_150353932741.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_ddog_news_2026-06-10_150701753320.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_ddog_news_2026-06-10_150701753320.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_010342894059.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_010342894059.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-13_190352942378.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-13_190352942378.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-06-04_190700902547.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-06-04_190700902547.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_010345951428.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_010345951428.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-21_230353300504.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-21_230353300504.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_avgo_news_2026-06-10_150407049996.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_avgo_news_2026-06-10_150407049996.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-24_030353637508.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-24_030353637508.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-29_070353140719.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-29_070353140719.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_030412898503.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_030412898503.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_meta_news_2026-05-29_190416826172.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_meta_news_2026-05-29_190416826172.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-14_150354613850.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-14_150354613850.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-24_070358964615.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-24_070358964615.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_qcom_news_2026-06-10_150606175898.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_qcom_news_2026-06-10_150606175898.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-04-21_074015284060.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-04-21_074015284060.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amd_news_2026-06-08_190344700062.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amd_news_2026-06-08_190344700062.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-21_030356339807.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-21_030356339807.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_150414732075.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-20_150414732075.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_190413100863.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_190413100863.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_nvda_news_2026-06-08_190328728307.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_nvda_news_2026-06-08_190328728307.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_034511546470.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_034511546470.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_152014667348.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_152014667348.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_pltr_news_2026-06-08_190535338002.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_pltr_news_2026-06-08_190535338002.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-19_150355597645.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-19_150355597645.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_051501126676.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_051501126676.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-25_030352562062.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-25_030352562062.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-14_110354106917.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-14_110354106917.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-24_030413120854.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-24_030413120854.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_030741763390.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_030741763390.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_030411392709.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_030411392709.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_131239243576.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_131239243576.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_110413533643.json,payload.news[0].source,source=synthetic
